4|6207|
6|8688|
9|8210|
12|5657|
17|5595|
21|9792|
26|3209|
29|4989|
32|7248|
33|9527|
38|2615|
42|7599|
43|3885|
44|5222|
49|1704|
51|3416|
54|2034|
57|8009|
60|9410|
61|7701|
64|2102|
67|8290|
72|5448|
74|10223|
79|10542|
80|611|
85|1635|
86|5204|
91|2379|
92|7418|
97|10983|
98|10240|
99|4792|
104|855|
105|7250|
110|10516|
115|10895|
117|9567|
120|4759|
121|5522|
124|170|
128|11410|
131|5222|
132|6065|
136|2060|
139|8291|
144|3405|
146|8147|
149|4704|
151|8941|
152|10733|
157|356|
160|4120|
162|9750|
166|7641|
169|11091|
173|1389|
176|7693|
179|8921|
182|7183|
184|2997|
185|1929|
190|3522|
194|5372|
195|1730|
197|1758|
200|8119|
201|6697|
203|8087|
204|1735|
206|3501|
207|9688|
209|1907|
212|8742|
216|9925|
219|6008|
222|1555|
227|7715|
229|9112|
230|2613|
234|5209|
236|2759|
237|8717|
238|4144|
242|1002|
243|4741|
246|2840|
250|8299|
252|6786|
253|7296|
256|9249|
260|10153|
264|8719|
269|3441|
272|3773|
273|1743|
275|9018|
277|330|
278|3084|
280|4309|
281|4864|
284|968|
285|1834|
288|4350|
293|5732|
296|7272|
300|3423|
305|4113|
308|6635|
311|4658|
314|11158|
316|9808|
318|4864|
321|9701|
322|5475|
324|77|
329|8342|
331|8872|
332|7796|
337|572|
340|3398|
345|8445|
349|3479|
352|10114|
356|776|
360|5008|
363|837|
364|726|
367|317|
370|7577|
372|1072|
377|4002|
380|846|
385|9834|
386|8498|
389|10195|
393|4762|
395|10166|
397|5887|
401|7733|
405|8712|
408|6522|
411|9529|
413|473|
417|3276|
418|10043|
423|3598|
424|10014|
425|9122|
427|7958|
429|67|
431|2418|
432|7886|
434|4141|
435|2382|
437|9393|
441|359|
442|3183|
445|7927|
450|4692|
451|8941|
456|1611|
459|10255|
460|368|
462|9088|
464|1974|
469|5010|
471|163|
475|4805|
477|7206|
482|9407|
484|2426|
486|502|
491|8521|
495|4038|
500|1563|
505|10173|
506|9716|
507|9051|
510|8823|
514|9776|
517|2744|
520|11259|
522|2414|
526|807|
530|2164|
531|1090|
535|10693|
540|2317|
544|3379|
548|3084|
552|9914|
555|5913|
558|9897|
563|8917|
568|3898|
571|7848|
574|2444|
576|2739|
580|3537|
581|4348|
586|3608|
587|186|
591|9843|
594|6530|
598|6128|
602|3427|
603|2903|
606|3807|
608|9955|
609|4497|
613|3418|
615|1130|
617|1203|
622|3855|
623|5107|
624|1747|
628|4950|
631|6534|
633|7427|
636|6408|
639|9213|
643|4358|
644|3096|
649|3795|
653|3815|
658|5697|
662|1216|
666|6663|
667|799|
670|5692|
671|5032|
675|10933|
676|2370|
678|3655|
680|6983|
684|11245|
685|7441|
686|4188|
687|10775|
690|11063|
695|2355|
696|4093|
700|220|
705|8244|
709|7761|
712|9186|
713|951|
717|11006|
721|6804|
726|9071|
727|551|
730|5479|
733|10848|
737|11063|
742|5726|
743|7523|
745|4735|
750|4819|
753|9161|
754|10539|
758|6189|
761|9130|
765|689|
770|8347|
774|1069|
778|4329|
783|11033|
788|8894|
789|4188|
791|4215|
795|2379|
797|4846|
801|10560|
804|9635|
808|6007|
810|4973|
811|5750|
812|8548|
816|6075|
819|10603|
824|8112|
829|8794|
